poetry,text
از مُحَقق تا مُقلّد فرق هاست / کین چو داودست و ، آن دیگر صَداست,میانِ شخصِ محقّق و شخصِ مُقلّد ، تفاوت های بسیاری است زیرا که به عنوان مثال ، محقّق مانند حضرت داود (ع) است و مُقلّد مانند انعکاسِ صوت . [ تورات ، داود را مُغنّیِ شیرین بنی اسرائیل خوانده است . بنا به نقل قاموس کتاب مقدّس ، زبور را از آن جهت مزامیر نامیده اند که هماهنگ با نی سروده می شده است . از این سخنان بخوبی استفاده می شود که الحانِ خوشِ داود از قدیم در نزدِ یهود معروف بوده و قرآن مجید نیز بدان اشاره فرموده . ( سوره سبا ، آیه  ) . و از راهِ اخبار و احادیث در ادبیات عرب و ایرانیان منعکس گردیده است . خصوصاََ عرفا که با سماع سازگار بودند برای تجلیل موسیقی بدان احادیث استناد کرده اند و در باره لحن خوش داود داستان ها سراییده اند . ( اعلام قرآن ، ص 258 ) ] منظور بیت : شخصِ مُحقّق و آنکه حقیقتاََ به معانی و معارف رسیده مانند حضرت داود است از این جهت که او خود ، منشأ الحان و ترنّماتِ خوش بود . وقتی که در کوهستان ها می خواند . نوای دلنشین او در کوه انعکاس می یافت . مُقلّد مانند کوه است که منشأ و موجد الحان و اصوات نیست . بلکه کارِ آن طنین و انعکاس صوت است . بنابراین هر چه از معانی و معارف بر زبان او جاری شود . در واقع منشأ آن سخنان ، مردان حق است نه او . چرا که مُقلّد فقط الفاظی را برای مطامع دنیوی وِردِ زبان می کند .
منبعِ گفتارِ این ، سوزی بُوَد / و آن مُقَلّد ، کهنه آموزی بُوَد,منبع و منشأ گفتار مُحقّق ، سوزِ دل و اخلاص است . ولی آن مُقلّد سخنان کهنه را تکرار می کند . [ یعنی مُقلّد ، حرفهای پیشین و سخنان دیرین را حفظ کرده و عیناََ آن را به خلق الله تحویل می دهند . بی آنکه حقیقت آن را دریافته باشند ]
هین مشو غِرّه بدان گفتِ حَزین / بار بر گاوست و ، بر گردون حَنین,ای شنونده ، آگاه باش مبادا گولِ سخنان اندوهبار و سوزناک آن مُقلّد را بخوری . به عنوان مثال ، بار را گاو برمی دارد ولی گاری ناله سر می دهد . [ مصراع دوم اشاره است به ضرب المثل : بار بر گاو و ناله بر گردون . که بصورت دیگر هم می گویند : زور بر گاو … ( امثال و حکم ، ج 1 ، ص 357 و ج 2 ، ص 929 ) . این مَثَل در بیان فرق میان مُقلّد و مُحقّق گفته آمد . ( گردون = ارابه و گاری ) ]
هم مقلّد نیست محروم از ثواب / نوحه گر را مُزد باشد در حساب,با همۀ این احوال ، مُقلّد از ثواب و پاداش محروم نیست . بلکه نوحه گران را نیز در روزِ حساب مزد می دهند . [ ثواب را اگر به معنی معروف آن بگیریم مراد این است که بالاخره به مرتبه ای از اجرِ معنوی می رسد . ولی اگر آن را به معنی مزد بگیریم مقصود بیت کاملا متفاوت می شود . ]
کافر و مومن خدا گویند لیک / در میانِ هر دو فرقی است نیک,گر چه کافر و مومن هر دو خدا خدا می گویند . ولی میان آن دو فرقی بسیار است . [ چنانکه در آیه 38 سوره زُمَر آمده است « اگر از کافران سوال کنی که چه کسی آسمان ها و زمین را آفریده است ؟ حتماََ می گویند : خدا »
آن گِدا گوید خدا ، از بهرِ نان / متّقی گوید خدا ، از عینِ جان,برای مثال ، گدا برای رسیدن به نان خدا خدا می گوید . ولی شخصِ پرهیزگار از روی دل و جان خدا خدا می گوید .
گر بدانستی گدا از گفتِ خویش / پیشِ چشمِ او نه کم ماندی ، نه بیش,اگر گدا مفهوم سخن خویش را می دانست . یعنی اگر از عظمتِ نامِ الله آگاه بود . در برابر دیدگان او هیچ چیز خواه کم و خواه زیاد ، ارزشی نداشت . [ بر خدا توکل می کرد و به غنای دل می رسید و دیگر خاک و طلا برایش یکسان می شد ]
سال ها گوید خدا آن نان خواه / همچو خر ، مُصحَف کشَد از بهرِ کاه,آن کس که در طلب نان است و سالیان دراز خدا خدا گوید مانند خری است که برای خوردن کاه و جو کتاب خدا را بر پشت حمل می کند . [ اشاره است به آیه 5 سوره جمعه . « مَثَلِ کسانی که الفاظ تورات را حفظ کردند ولی به حقیقت آن نرسیدند  به مفاد آن عمل نکردند . بسانِ خرانند که کتابها بر پشتِ خود دارند » ]
گر به دل در تافتی گفتِ لبش / ذره ذره گشته بودی قالَبَش,اگر سخنانی که بر لبانش جاری می شد به قلبش نور می افشاند . وجودش بر اثر آن انوار ذره ذره می شد . [ آیه 21 سوره حشر . « اگر این قرآن را بر کوه نازل می کردیم هر آینه می دیدی که از ترسِ خدا خاشع و متلاشی می شد » ]
نامِ دیوی ، ره بَرَد در ساحری / تو به نامِ حق پشیزی می بَری ؟,نامِ شیطان در جادوگری موردِ استفاده قرار می گیرد و ساحر را به مقصود می رساند . آیا تو می خواهی با نامِ حق تعالی پشیزی به دست آوری ؟ [ اگر بَرَد را در مصراع اول بُرَد بخوانیم معنا این است : نام شیطانی ، قطع طریق حق می کند و در ساحری کمال تأثیر را می بخشد . ( شرح کبیر انقروی ، دفتر دوم ، جزو اول ، ص 182 ) ]
آن غریبی خانه ای می جُست از شتاب / دوستی بُردش سویِ خانۀ خراب,یک شخصِ غریب با شتاب و عجله در جستجوی خانه ای بود . یکی از دوستانش او را به خانه ای ویران بُرد . تمثیل : شخصی که دچار مشکل مسکن بود به دوستش برخورد کرد . آن دوست گفت : همراهِ من بیا تا تو را از مشکلِ مسکن نجات دهم . غریبِ بی خانه را به ویرانه ای بُرد و گفت : اینجا همان جایی است که می گفتم . مردِ بیچاره با حیرت بدو گفت : آخر مگر ممکن است در این ویرانه سکونت کنم ؟ دوستش گفت : بله ، البته اگر اینجا چهار دیوار و سقف و سایر لوازمِ زندگی را داشت تو و خانواده ات حتماََ می توانستی در کنار ما زندگی کنید . مردِ بیچاره که به خشم آمده بود با لحنی نیش دار و طنز آمیز گفت : بله ، بله البته که زندگی در کنارِ دوستان و یارانِ راستینی مثلِ تو خیلی دلنشین است . امّا مردِ حسابی در «اگر اگر» کسی نمی تواند سکونت کند . منظور تمثیل مذکور این است که همۀ مردم طالب سعادت اند . اما فقط معدودی از آنان می توانند تمهیداتِ سعادت به دست آرند چرا که یافتن سعادت حقیقی ، مجاهده و گذر از منزل نَفس و هوی است و این برای غالب مردم ، امری دشوار و یا محال می آید . زیرا مبارزه با نَفس کاری است بس دشوار .
گفت او : این را اگر سقفی بُدی / پهلویِ من مر تو را مسکن شدی,آن دوست به مردِ غریب گفت : اگر این خرابه سقفی می داشت . تو نیز می توانستی در همسایگی من ساکن شوی .
هم عِیال تو بیاسودی اگر / در میانه داشتی حجرۀ دگر,اگر این خانه یک اتاقِ دیگر هم داشت . تو همراهِ خانواده خود می توانستی با آسودگی زندگی کنید .
گفت : آری پهلویِ یاران خوش است / لیک ای جان در اگر نتوان نشست,مردِ غریب گفت : بله ، البته همینطور است که تو می گویی . زندگی کردن در جوارِ یاران ، واقعاََ دلنشین است . ولی ای عزیزِ من ، در «اگر» ممکن نیست آدم سکونت کند .
این همه عالَم طلب کارِ خوش اند / وز خوشِ تزویر اندر آتش اند,تمام مردمِ جهان خواهان رسیدن به خوشی اند و به سبب خوشی دورغین دنیا ، در آتش رنج و محنت می سوزند . [ همگان طالب سعادت اند . اما به سبب گم کردن سوراخِ دعا به آتش جهل و غفلت دچار آمده اند . چرا که مِعیارِ سعادت را به دست نیاورده اند . ]
